logical_game_name,alias,normalized_alias,source,confidence
Pokémon Ultra Sun and Ultra Moon,Pokémon Ultrasole,pokemonultrasole,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Pokémon Ultrasol,pokemonultrasol,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Pokémon Ultra-Soleil,pokemonultrasoleil,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Pokémon Ultrasonne,pokemonultrasonne,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Pokémon US,pokemonus,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Pocket Monsters Ultra Sun,pocketmonstersultrasun,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,精灵宝可梦 究极之日,精灵宝可梦究极之日,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Jīnglíng Bǎokěmèng Jiūjí-zhī Rì,jinglingbaokemengjiujizhiri,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,ポケットモンスター ウルトラサン,ポケットモンスターウルトラサン,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Pokémon Ultra Moon,pokemonultramoon,igdb_name,high
Pokémon Ultra Sun and Ultra Moon,Pokémon Ultramond,pokemonultramond,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Pokémon Ultraluna,pokemonultraluna,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Pokémon Ultra-Lune,pokemonultralune,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Pokémon UM,pokemonum,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Pocket Monsters Ultra Moon,pocketmonstersultramoon,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,精灵宝可梦 究极之月,精灵宝可梦究极之月,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,Jīnglíng Bǎokěmèng Jiūjí-zhī Yuè,jinglingbaokemengjiujizhiyue,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,ポケットモンスター ウルトラムーン,ポケットモンスターウルトラムーン,igdb_alias_or_localization,high
Pokémon Ultra Sun and Ultra Moon,ポケモンUSUM,ポケモンusum,abbreviation,high
Pokémon Ultra Sun and Ultra Moon,Pokemon USUM,pokemonusum,abbreviation,high
Pop'n music,pop'n music,popnmusic,csv_source,medium
Portal,Portal,portal,csv_source,medium
Portal,Portal: A Computer Novel,portalacomputernovel,igdb_alias_or_localization,medium
Portal 2,Portal 2,portal2,csv_source,high
Portal 2,portal2.exe,portal2exe,igdb_alias_or_localization,high
Portal 2,ポータル2,ポータル2,igdb_alias_or_localization,high
Princess Connect! Re:Dive,Princess Connect! Re:Dive,princessconnectredive,csv_source,high
Princess Connect! Re:Dive,プリコネR,プリコネr,igdb_alias_or_localization,high
Princess Connect! Re:Dive,超異域公主連結！Re:Dive,超異域公主連結redive,igdb_alias_or_localization,high
Princess Connect! Re:Dive,公主连结Re:Dive,公主连结redive,igdb_alias_or_localization,high
Princess Connect! Re:Dive,PriconneR,priconner,igdb_alias_or_localization,high
Princess Connect! Re:Dive,프린세스 커넥트! Re:Dive,redive,igdb_alias_or_localization,high
Princess Connect! Re:Dive,プリンセスコネクト！Re:Dive,プリンセスコネクトredive,igdb_alias_or_localization,high
Punishing: Gray Raven,Punishing: Gray Raven,punishinggrayraven,csv_source,high
Punishing: Gray Raven,战双帕弥什,战双帕弥什,igdb_alias_or_localization,high
Punishing: Gray Raven,戰雙帕彌什,戰雙帕彌什,igdb_alias_or_localization,high
Punishing: Gray Raven,Zhanshuang pamishen,zhanshuangpamishen,igdb_alias_or_localization,high
Punishing: Gray Raven,PGR,pgr,igdb_alias_or_localization,high
Punishing: Gray Raven,PGR.exe,pgrexe,igdb_alias_or_localization,high
Punishing: Gray Raven,パニシング：グレイレイヴン,パニシンググレイレイヴン,igdb_alias_or_localization,high
Red Dead Redemption 2,Red Dead Redemption 2,reddeadredemption2,csv_source,high
Red Dead Redemption 2,RDR 2,rdr2,igdb_alias_or_localization,high
Red Dead Redemption 2,荒野大镖客2,荒野大镖客2,igdb_alias_or_localization,high
Red Dead Redemption 2,Red Dead Redemption II,reddeadredemptionii,igdb_alias_or_localization,high
Red Dead Redemption 2,PlayRDR2.exe,playrdr2exe,igdb_alias_or_localization,high
Red Dead Redemption 2,レッド・デッド・リデンプション2,レッド・デッド・リデンプション2,igdb_alias_or_localization,high
Red Dead Redemption 2,レッドデッドリデンプション2,レッドデッドリデンプション2,igdb_alias_or_localization,high
Resident Evil 2,Resident Evil 2,residentevil2,csv_source,medium
Resident Evil 2,Biohazard 2 Value Plus,biohazard2valueplus,igdb_alias_or_localization,medium
Resident Evil 2,RE2,re2,igdb_alias_or_localization,medium
Resident Evil 2,惡靈古堡2,惡靈古堡2,igdb_alias_or_localization,medium
Resident Evil 2,Resident Evil 2 Platinum,residentevil2platinum,igdb_alias_or_localization,medium
Resident Evil 2,Biohazard 2,biohazard2,igdb_alias_or_localization,medium
Resident Evil 2,バイオハザード2,バイオハザード2,igdb_alias_or_localization,medium
Resident Evil 4,Resident Evil 4,residentevil4,csv_source,medium
Resident Evil 4,RE4,re4,igdb_alias_or_localization,medium
Resident Evil 4,生化危机4,生化危机4,igdb_alias_or_localization,medium
Resident Evil 4,惡靈古堡4,惡靈古堡4,igdb_alias_or_localization,medium
Resident Evil 4,Biohazard 4,biohazard4,igdb_alias_or_localization,medium
Resident Evil 4,バイオハザード4,バイオハザード4,igdb_alias_or_localization,medium
Resident Evil 7: Biohazard,Resident Evil 7 biohazard,residentevil7biohazard,csv_source,high
Resident Evil 7: Biohazard,RE7,re7,igdb_alias_or_localization,high
Resident Evil 7: Biohazard,Resident Evil 7,residentevil7,igdb_alias_or_localization,high
Resident Evil 7: Biohazard,Resident Evil VII: Biohazard,residentevilviibiohazard,igdb_alias_or_localization,high
Resident Evil 7: Biohazard,Resident Evil 7: Biohazard - Grotesque Version,residentevil7biohazardgrotesqueversion,igdb_alias_or_localization,high
Resident Evil 7: Biohazard,re7.exe,re7exe,igdb_alias_or_localization,high
Resident Evil 7: Biohazard,バイオハザード7 レジデント イービル,バイオハザード7レジデントイービル,igdb_alias_or_localization,high
Resident Evil Village,Resident Evil Village,residentevilvillage,csv_source,high
Resident Evil Village,Resident Evil 8,residentevil8,igdb_alias_or_localization,high
Resident Evil Village,BIOHAZARD VILLAGE,biohazardvillage,igdb_alias_or_localization,high
Resident Evil Village,re8.exe,re8exe,igdb_alias_or_localization,high
Resident Evil Village,RE8 ,re8,igdb_alias_or_localization,high
Resident Evil Village,RE Village,revillage,igdb_alias_or_localization,high
Resident Evil Village,Resident Evil 8: Village,residentevil8village,igdb_alias_or_localization,high
Resident Evil Village,バイオハザード ヴィレッジ,バイオハザードヴィレッジ,igdb_alias_or_localization,high
Risk of Rain 2,Risk of Rain 2,riskofrain2,csv_source,high
Risk of Rain 2,Risk of Rain II,riskofrainii,igdb_alias_or_localization,high
Risk of Rain 2,RoR 2,ror2,igdb_alias_or_localization,high
Risk of Rain 2,Risk of Rain 2.exe,riskofrain2exe,igdb_alias_or_localization,high
Risk of Rain 2,リスク オブ レイン 2,リスクオブレイン2,igdb_alias_or_localization,high
Romancing SaGa 2,Romancing SaGa 2,romancingsaga2,csv_source,high
Romancing SaGa 2,Romanshingu Sa Ga Tsū,romanshingusagatsu,igdb_alias_or_localization,high
Romancing SaGa 2,rs2.exe,rs2exe,igdb_alias_or_localization,high
Romancing SaGa 2,ロマンシング サ・ガ2,ロマンシングサ・ガ2,igdb_alias_or_localization,high
Romancing SaGa 3,Romancing SaGa 3,romancingsaga3,csv_source,medium
Romancing SaGa 3,ロマンシング サ・ガ3,ロマンシングサ・ガ3,igdb_alias_or_localization,medium
SaGa Frontier,SaGa Frontier,sagafrontier,csv_source,high
SaGa Frontier,Romancing SaGa 4,romancingsaga4,igdb_alias_or_localization,high
SaGa Frontier,Romancing SaGa IV,romancingsagaiv,igdb_alias_or_localization,high
SaGa Frontier,サガ フロンティア,サガフロンティア,igdb_alias_or_localization,high
Secret of Mana,Secret of Mana,secretofmana,csv_source,medium
Secret of Mana,Seiken Densetsu 2,seikendensetsu2,igdb_alias_or_localization,medium
Secret of Mana,聖剣伝説 2,聖剣伝説2,igdb_alias_or_localization,medium
Sekiro: Shadows Die Twice,Sekiro: Shadows Die Twice,sekiroshadowsdietwice,csv_source,high
Sekiro: Shadows Die Twice,Shadows Die Twice,shadowsdietwice,igdb_alias_or_localization,high
Sekiro: Shadows Die Twice,Sekiro: Schatten Sterben Zweimal,sekiroschattensterbenzweimal,igdb_alias_or_localization,high
Sekiro: Shadows Die Twice,隻狼,隻狼,igdb_alias_or_localization,high
Sekiro: Shadows Die Twice,SEKIRO,sekiro,igdb_alias_or_localization,high
Sekiro: Shadows Die Twice,隻狼：暗影雙死,隻狼暗影雙死,igdb_alias_or_localization,high
Sekiro: Shadows Die Twice,只狼：影逝二度,只狼影逝二度,igdb_alias_or_localization,high
Sekiro: Shadows Die Twice,セキロ シャドウズ ダイ トゥワイス,セキロシャドウズダイトゥワイス,igdb_alias_or_localization,high
Shin Megami Tensei III: Nocturne,Shin Megami Tensei III: Nocturne,shinmegamitenseiiiinocturne,csv_source,high
Shin Megami Tensei III: Nocturne,真・女神転生III Nocturne,真・女神転生iiinocturne,igdb_alias_or_localization,high
Shin Megami Tensei IV,Shin Megami Tensei IV,shinmegamitenseiiv,csv_source,high
Shin Megami Tensei IV,Shin Megami Tensei 3DS,shinmegamitensei3ds,igdb_alias_or_localization,high
Shin Megami Tensei IV,SMT4,smt4,igdb_alias_or_localization,high
Shin Megami Tensei IV,SMTIV,smtiv,igdb_alias_or_localization,high
Shin Megami Tensei IV,Shin Megami Tensei 4,shinmegamitensei4,igdb_alias_or_localization,high
Shin Megami Tensei IV,真・女神転生Ⅳ,真・女神転生iv,igdb_alias_or_localization,high
Shin Megami Tensei V,Shin Megami Tensei V,shinmegamitenseiv,csv_source,high
Shin Megami Tensei V,SMT5,smt5,igdb_alias_or_localization,high
Shin Megami Tensei V,SMTV,smtv,igdb_alias_or_localization,high
Shin Megami Tensei V,Shin Megami Tensei: Brand New Title,shinmegamitenseibrandnewtitle,igdb_alias_or_localization,high
Shin Megami Tensei V,Shin Megami Tensei 5,shinmegamitensei5,igdb_alias_or_localization,high
Shin Megami Tensei V,真・女神転生Ⅴ,真・女神転生v,igdb_alias_or_localization,high
Shovel Knight,Shovel Knight,shovelknight,csv_source,high
Shovel Knight,Shovel Knight: Shovel of Hope,shovelknightshovelofhope,igdb_alias_or_localization,high
Shovel Knight,ShovelOfHope.exe,shovelofhopeexe,igdb_alias_or_localization,high
Shovel Knight,ショベルナイト,ショベルナイト,igdb_alias_or_localization,high
Silent Hill 2,Silent Hill 2,silenthill2,csv_source,medium
Silent Hill 2,寂静岭2,寂静岭2,igdb_alias_or_localization,medium
Silent Hill 2,サイレントヒル2,サイレントヒル2,igdb_alias_or_localization,medium
Silent Hill 3,Silent Hill 3,silenthill3,csv_source,medium
Silent Hill 3,sh3,sh3,igdb_alias_or_localization,medium
Silent Hill 3,寂静岭3,寂静岭3,igdb_alias_or_localization,medium
Silent Hill 3,寂靜之丘3,寂靜之丘3,igdb_alias_or_localization,medium
Silent Hill 3,Silent Hill III,silenthilliii,igdb_alias_or_localization,medium
Silent Hill 3,サイレントヒル3,サイレントヒル3,igdb_alias_or_localization,medium
Silent Hill f,Silent Hill,silenthill,csv_source,high
Silent Hill f,Silent Hill f,silenthillf,logical_name,high
Silent Hill f,Codename Sakura,codenamesakura,igdb_alias_or_localization,high
Silent Hill f,SHf.exe,shfexe,igdb_alias_or_localization,high
Sonic Adventure,Sonic Adventure,sonicadventure,csv_source,medium
Sonic Adventure,SA1,sa1,igdb_alias_or_localization,medium
Sonic Adventure,Sonic Adventure International ,sonicadventureinternational,igdb_alias_or_localization,medium
Sonic Adventure,SA,sa,igdb_alias_or_localization,medium
Sonic Adventure,ソニックアドベンチャー,ソニックアドベンチャー,igdb_alias_or_localization,medium
Sonic Adventure 2,Sonic Adventure 2,sonicadventure2,csv_source,medium
Sonic Adventure 2,SA2,sa2,igdb_alias_or_localization,medium
Sonic Adventure 2,ソニックアドベンチャー2,ソニックアドベンチャー2,igdb_alias_or_localization,medium
Sonic CD,Sonic CD,soniccd,csv_source,medium
Sonic CD,SCD,scd,igdb_alias_or_localization,medium
Sonic CD,Sonic the Hedgehog CD,sonicthehedgehogcd,igdb_alias_or_localization,medium
Sonic CD,ソニック ザ ヘッジホッグ CD,ソニックザヘッジホッグcd,igdb_alias_or_localization,medium
Sonic Colors,Sonic Colors,soniccolors,csv_source,medium
Sonic Colors,Sonic Colours,soniccolours,igdb_alias_or_localization,medium
Sonic Colors,ソニック カラーズ,ソニックカラーズ,igdb_alias_or_localization,medium
Sonic Frontiers,Sonic Frontiers,sonicfrontiers,csv_source,high
Sonic Frontiers,索尼克 未知邊境,索尼克未知邊境,igdb_alias_or_localization,high
Sonic Frontiers,Sonic Rangers,sonicrangers,igdb_alias_or_localization,high
Sonic Frontiers,Sonic 2022,sonic2022,igdb_alias_or_localization,high
Sonic Frontiers,索尼克 未知边境,索尼克未知边境,igdb_alias_or_localization,high
Sonic Frontiers,SonicFrontiers.exe,sonicfrontiersexe,igdb_alias_or_localization,high
Sonic Frontiers,ソニックフロンティア,ソニックフロンティア,igdb_alias_or_localization,high
Sonic Generations,Sonic Generations,sonicgenerations,csv_source,medium
Sonic Generations,Sonic Generations: White Time and Space,sonicgenerationswhitetimeandspace,igdb_alias_or_localization,medium
Sonic Generations,Sonic Anniversary,sonicanniversary,igdb_alias_or_localization,medium
Sonic Generations,Sonic Generations: Shiro no Jikuu,sonicgenerationsshironojikuu,igdb_alias_or_localization,medium
Sonic Generations,ソニック ジェネレーションズ白の時空,ソニックジェネレーションズ白の時空,igdb_alias_or_localization,medium
Sonic Heroes,Sonic Heroes,sonicheroes,csv_source,high
Sonic Heroes,SH,sh,igdb_alias_or_localization,high
Sonic Heroes,ソニック ヒーローズ,ソニックヒーローズ,igdb_alias_or_localization,high
Sonic the Hedgehog,Sonic the Hedgehog,sonicthehedgehog,csv_source,medium
Sonic the Hedgehog,STH,sth,igdb_alias_or_localization,medium
Sonic the Hedgehog,Sonic 1,sonic1,igdb_alias_or_localization,medium
Sonic the Hedgehog,ソニック・ザ・ヘッジホッグ,ソニック・ザ・ヘッジホッグ,igdb_alias_or_localization,medium
Sonic the Hedgehog 2,Sonic the Hedgehog 2,sonicthehedgehog2,csv_source,medium
Sonic the Hedgehog 2,Sonic 2 Game Gear,sonic2gamegear,igdb_alias_or_localization,medium
Sonic the Hedgehog 2,ソニックザヘッジホッグ２,ソニックザヘッジホッグ2,igdb_alias_or_localization,medium
Sonic Unleashed,Sonic Unleashed,sonicunleashed,csv_source,medium
Sonic Unleashed,Sonic Unleashed: La Malédiction du Hérisson,sonicunleashedlamaledictionduherisson,igdb_alias_or_localization,medium
Sonic Unleashed,Sonic World Adventure,sonicworldadventure,igdb_alias_or_localization,medium
Sonic Unleashed,ソニックワールドアドベンチャー,ソニックワールドアドベンチャー,igdb_alias_or_localization,medium
Sonic X Shadow Generations,Sonic X Shadow Generations,sonicxshadowgenerations,csv_source,high
Sonic X Shadow Generations,索尼克 × 夏特 世代重啟,索尼克夏特世代重啟,igdb_alias_or_localization,high
Sonic X Shadow Generations,索尼克 × 夏特 世代重启,索尼克夏特世代重启,igdb_alias_or_localization,high
Sonic X Shadow Generations,SONIC_X_SHADOW_GENERATIONS.exe,sonicxshadowgenerationsexe,igdb_alias_or_localization,high
Sonic X Shadow Generations,ソニック × シャドウ ジェネレーションズ,ソニックシャドウジェネレーションズ,igdb_alias_or_localization,high
Sound Voltex Nabla,SOUND VOLTEX,soundvoltex,csv_source,high
Sound Voltex Nabla,Sound Voltex Nabla,soundvoltexnabla,logical_name,high
Sound Voltex Nabla,サウンドボルテックス ナブラ,サウンドボルテックスナブラ,igdb_alias_or_localization,high
Splatoon,Splatoon,splatoon,csv_source,high
Splatoon,スプラトゥーン,スプラトゥーン,igdb_alias_or_localization,high
Splatoon 2,Splatoon 2,splatoon2,csv_source,high
Splatoon 2,スプラトゥーン2,スプラトゥーン2,igdb_alias_or_localization,high
Splatoon 3,Splatoon 3,splatoon3,csv_source,high
Splatoon 3,スプラトゥーン3,スプラトゥーン3,igdb_alias_or_localization,high
Stardew Valley,Stardew Valley,stardewvalley,csv_source,high
Stardew Valley,星露谷物语,星露谷物语,igdb_alias_or_localization,high
Stardew Valley,Stardew Valley.exe,stardewvalleyexe,igdb_alias_or_localization,high
Stardew Valley,スターデューバレー,スターデューバレー,igdb_alias_or_localization,high
Stellar Blade,Stellar Blade,stellarblade,csv_source,high
Stellar Blade,Project Eve,projecteve,igdb_alias_or_localization,high
Stellar Blade,劍星,劍星,igdb_alias_or_localization,high
Street Fighter 6,Street Fighter 6,streetfighter6,csv_source,medium
Street Fighter 6,SF6,sf6,igdb_alias_or_localization,medium
Street Fighter 6,SFVI,sfvi,igdb_alias_or_localization,medium
Street Fighter 6,Street Fighter VI,streetfightervi,igdb_alias_or_localization,medium
Street Fighter 6,스트리트 파이터 6,6,igdb_alias_or_localization,medium
Street Fighter 6,ストリートファイター6,ストリートファイター6,igdb_alias_or_localization,medium
Street Fighter II,Street Fighter II,streetfighterii,csv_source,medium
Street Fighter II,ストリートファイターⅡ,ストリートファイターii,igdb_alias_or_localization,medium
Street Fighter II,Street Fighter 2,streetfighter2,igdb_alias_or_localization,medium
Street Fighter II,SF2,sf2,igdb_alias_or_localization,medium
Street Fighter II,Street Fighter II: The World Warrior,streetfighteriitheworldwarrior,igdb_alias_or_localization,medium
Street Fighter III: 3rd Strike,Street Fighter III: 3rd Strike,streetfighteriii3rdstrike,csv_source,medium
Street Fighter III: 3rd Strike,Street Fighter III: 3rd Strike - Fight for the Future,streetfighteriii3rdstrikefightforthefuture,igdb_alias_or_localization,medium
Street Fighter III: 3rd Strike,Street Fighter III: Third Strike - Fight for the Future,streetfighteriiithirdstrikefightforthefuture,igdb_alias_or_localization,medium
Street Fighter III: 3rd Strike,Street Fighter 3: Third Strike,streetfighter3thirdstrike,igdb_alias_or_localization,medium
Street Fighter III: 3rd Strike,Street Fighter III: Third Strike - Online Edition,streetfighteriiithirdstrikeonlineedition,igdb_alias_or_localization,medium
Street Fighter III: 3rd Strike,Street Fighter III: Third Strike,streetfighteriiithirdstrike,igdb_alias_or_localization,medium
Street Fighter III: 3rd Strike,Street Fighter 3: 3rd Strike,streetfighter33rdstrike,igdb_alias_or_localization,medium
Street Fighter III: 3rd Strike,ストリートファイターⅢ サードストライク Fight for the future,ストリートファイターiiiサードストライクfightforthefuture,igdb_alias_or_localization,medium
Street Fighter IV,Street Fighter IV,streetfighteriv,csv_source,high
Street Fighter IV,Sutoriito Faitaa Fou,sutoriitofaitaafou,igdb_alias_or_localization,high
Street Fighter IV,Street Fighter IV HD,streetfighterivhd,igdb_alias_or_localization,high
Street Fighter IV,Street Fighter 4,streetfighter4,igdb_alias_or_localization,high
Street Fighter IV,SF4,sf4,igdb_alias_or_localization,high
Street Fighter IV,SFIV,sfiv,igdb_alias_or_localization,high
Street Fighter IV,ストリートファイター IV,ストリートファイターiv,igdb_alias_or_localization,high
Super Mario 3D World,Super Mario 3D World,supermario3dworld,csv_source,medium
Super Mario 3D World,SM3DW,sm3dw,igdb_alias_or_localization,medium
Super Mario 3D World,スーパーマリオ 3Dワールド,スーパーマリオ3dワールド,igdb_alias_or_localization,medium
Super Mario 3D World,슈퍼 마리오 3D 월드,3d,igdb_alias_or_localization,medium
Super Mario Bros.,Super Mario Bros.,supermariobros,csv_source,medium
Super Mario Bros.,SMB,smb,igdb_alias_or_localization,medium
Super Mario Bros.,SMB1,smb1,igdb_alias_or_localization,medium
Super Mario Bros.,Super Mario Brothers,supermariobrothers,igdb_alias_or_localization,medium
Super Mario Bros.,Super Mario Bros. NES,supermariobrosnes,igdb_alias_or_localization,medium
Super Mario Bros.,スーパーマリオブラザーズ,スーパーマリオブラザーズ,igdb_alias_or_localization,medium
Super Mario Bros. 3,Super Mario Bros. 3,supermariobros3,csv_source,medium
Super Mario Bros. 3,Mario 3,mario3,igdb_alias_or_localization,medium
Super Mario Bros. 3,マリオ3,マリオ3,igdb_alias_or_localization,medium
Super Mario Bros. 3,Super Mario Brothers 3,supermariobrothers3,igdb_alias_or_localization,medium
Super Mario Bros. 3,SMB3,smb3,igdb_alias_or_localization,medium
Super Mario Bros. 3,スーパーマリオブラザーズ3,スーパーマリオブラザーズ3,igdb_alias_or_localization,medium
Super Mario Bros.: The Lost Levels,Super Mario Bros. 2,supermariobros2,csv_source,medium
Super Mario Bros.: The Lost Levels,Super Mario Bros.: The Lost Levels,supermariobrosthelostlevels,logical_name,medium
Super Mario Bros.: The Lost Levels,Super Mario Brothers 2,supermariobrothers2,igdb_alias_or_localization,medium
Super Mario Bros.: The Lost Levels,Super Mario Bros. For Super Players,supermariobrosforsuperplayers,igdb_alias_or_localization,medium
Super Mario Bros.: The Lost Levels,SMB:TLL,smbtll,igdb_alias_or_localization,medium
Super Mario Bros.: The Lost Levels,スーパーマリオブラザーズ2,スーパーマリオブラザーズ2,igdb_alias_or_localization,medium
Super Mario Galaxy,Super Mario Galaxy,supermariogalaxy,csv_source,medium
Super Mario Galaxy,SMG,smg,igdb_alias_or_localization,medium
Super Mario Galaxy,Super Mario Wii Galaxy Adventure,supermariowiigalaxyadventure,igdb_alias_or_localization,medium
Super Mario Galaxy,超级马里奥银河,超级马里奥银河,igdb_alias_or_localization,medium
Super Mario Galaxy,Mario Galaxy,mariogalaxy,igdb_alias_or_localization,medium
Super Mario Galaxy,马力欧银河,马力欧银河,igdb_alias_or_localization,medium
Super Mario Galaxy,Chāojí Mǎlì'ōu Yínhé,chaojimaliouyinhe,igdb_alias_or_localization,medium
Super Mario Galaxy,Chāojí Mario Yínhé,chaojimarioyinhe,igdb_alias_or_localization,medium
Super Mario Galaxy,スーパーマリオギャラクシー,スーパーマリオギャラクシー,igdb_alias_or_localization,medium
Super Mario Galaxy 2,Super Mario Galaxy 2,supermariogalaxy2,csv_source,medium
Super Mario Galaxy 2,SMG2,smg2,igdb_alias_or_localization,medium
Super Mario Galaxy 2,Super Mario Wii 2,supermariowii2,igdb_alias_or_localization,medium
Super Mario Galaxy 2,Super Luigi Galaxy 2,superluigigalaxy2,igdb_alias_or_localization,medium
Super Mario Galaxy 2,Motto Super Mario Galaxy,mottosupermariogalaxy,igdb_alias_or_localization,medium
Super Mario Galaxy 2,Mario Galaxy 1.5,mariogalaxy15,igdb_alias_or_localization,medium
Super Mario Galaxy 2,Super Mario Wii 2: Galaxy Adventure Together,supermariowii2galaxyadventuretogether,igdb_alias_or_localization,medium
Super Mario Galaxy 2,슈퍼 마리오 Wii 2 갤럭시 어드벤처 투게더,wii2,igdb_alias_or_localization,medium
Super Mario Galaxy 2,スーパーマリオギャラクシー2,スーパーマリオギャラクシー2,igdb_alias_or_localization,medium
Super Mario Odyssey,Super Mario Odyssey,supermarioodyssey,csv_source,high
Super Mario Odyssey,超级马力欧奥德赛,超级马力欧奥德赛,igdb_alias_or_localization,high
Super Mario Odyssey,スーパーマリオ オデッセイ,スーパーマリオオデッセイ,igdb_alias_or_localization,high
Super Mario Sunshine,Super Mario Sunshine,supermariosunshine,csv_source,medium
Super Mario Sunshine,SMS,sms,igdb_alias_or_localization,medium
Super Mario Sunshine,Mario Sunshine,mariosunshine,igdb_alias_or_localization,medium
Super Mario Sunshine,スーパーマリオサンシャイン,スーパーマリオサンシャイン,igdb_alias_or_localization,medium
Super Mario World,Super Mario World,supermarioworld,csv_source,medium
Super Mario World,SMW,smw,igdb_alias_or_localization,medium
Super Mario World,マリオワールド,マリオワールド,igdb_alias_or_localization,medium
Super Mario World,超级马力欧世界,超级马力欧世界,igdb_alias_or_localization,medium
Super Mario World,Super Mario Bros. 4: Super Mario World,supermariobros4supermarioworld,igdb_alias_or_localization,medium
Super Mario World,スーパーマリオワールド,スーパーマリオワールド,igdb_alias_or_localization,medium
Super Smash Bros. Brawl,Super Smash Bros. Brawl,supersmashbrosbrawl,csv_source,medium
Super Smash Bros. Brawl,SSBB,ssbb,igdb_alias_or_localization,medium
Super Smash Bros. Brawl,Project Sora,projectsora,igdb_alias_or_localization,medium
Super Smash Bros. Brawl,Dairantou Smash Brothers X,dairantousmashbrothersx,igdb_alias_or_localization,medium
Super Smash Bros. Brawl,Great Melee Smash Brothers X,greatmeleesmashbrothersx,igdb_alias_or_localization,medium
Super Smash Bros. Brawl,大乱闘スマッシュブラザーズX,大乱闘スマッシュブラザーズx,igdb_alias_or_localization,medium
Super Smash Bros. Melee,Super Smash Bros. Melee,supersmashbrosmelee,csv_source,high
Super Smash Bros. Melee,Melee,melee,igdb_alias_or_localization,high
Super Smash Bros. Melee,Great Fray Smash Brothers Deluxe,greatfraysmashbrothersdeluxe,igdb_alias_or_localization,high
Super Smash Bros. Melee,Dairantou Smash Brothers DX,dairantousmashbrothersdx,igdb_alias_or_localization,high
Super Smash Bros. Melee,SSBM,ssbm,igdb_alias_or_localization,high
Super Smash Bros. Melee,Dairantou Smash Brothers Deluxe,dairantousmashbrothersdeluxe,igdb_alias_or_localization,high
Super Smash Bros. Melee,大乱闘スマッシュブラザーズDX,大乱闘スマッシュブラザーズdx,igdb_alias_or_localization,high
Super Smash Bros. Melee,대난투 스매시브라더스 DX,dx,igdb_alias_or_localization,high
Super Smash Bros. Ultimate,Super Smash Bros. Ultimate,supersmashbrosultimate,csv_source,high
Super Smash Bros. Ultimate,Super Smash Bros Switch,supersmashbrosswitch,igdb_alias_or_localization,high
Super Smash Bros. Ultimate,SSBU,ssbu,igdb_alias_or_localization,high
Super Smash Bros. Ultimate,SSB18,ssb18,igdb_alias_or_localization,high
Super Smash Bros. Ultimate,Smash Ultimate,smashultimate,igdb_alias_or_localization,high
Super Smash Bros. Ultimate,Smash Bros 2018,smashbros2018,igdb_alias_or_localization,high
Super Smash Bros. Ultimate,SSB Ultimate,ssbultimate,igdb_alias_or_localization,high
Super Smash Bros. Ultimate,Dairantou Smash Bros. Special,dairantousmashbrosspecial,igdb_alias_or_localization,high
Super Smash Bros. Ultimate,大乱闘スマッシュブラザーズ SPECIAL,大乱闘スマッシュブラザーズspecial,igdb_alias_or_localization,high
Super Smash Bros. Ultimate,Smash 5,smash5,igdb_alias_or_localization,high
Taiko no Tatsujin: Niji-iro Version,Taiko no Tatsujin,taikonotatsujin,csv_source,high
Taiko no Tatsujin: Niji-iro Version,Taiko no Tatsujin: Niji-iro Version,taikonotatsujinnijiiroversion,logical_name,high
Taiko no Tatsujin: Niji-iro Version,Taiko no Tatsujin (2020),taikonotatsujin2020,igdb_alias_or_localization,high
Taiko no Tatsujin: Niji-iro Version,太鼓の達人 ニジイロVer.,太鼓の達人ニジイロver,igdb_alias_or_localization,high
Tales of Arise,Tales of Arise,talesofarise,csv_source,high
Tales of Arise,破曉傳奇,破曉傳奇,igdb_alias_or_localization,high
Tales of Arise,破晓传奇,破晓传奇,igdb_alias_or_localization,high
Tales of Arise,テイルズ オブ アライズ,テイルズオブアライズ,igdb_alias_or_localization,high
Tales of Berseria,Tales of Berseria,talesofberseria,csv_source,high
Tales of Berseria,テイルズ オブ ベルセリア,テイルズオブベルセリア,igdb_alias_or_localization,high
Tales of Phantasia,Tales of Phantasia,talesofphantasia,csv_source,medium
Tales of Phantasia,Teiruzu obu Fantajia,teiruzuobufantajia,igdb_alias_or_localization,medium
